,Time,Time (s),Distance [m],Logger Temperature [癈],External Voltage [V],Channel01 [bar],Channel02 [bar],InlineAcc [g],LateralAcc [g],VerticalAcc [g],RollRate [deg/s],PitchRate [deg/s],YawRate [deg/s],RPM [rpm],Speed [km/h],TPS [%],TPS_2 [%],ACCY [g],Brake_press_F [bar],Brake_press_R [bar],Fuel_press [bar],Gear [gear],Mapping [#],PPS [%],Speed_fl [km/h],Speed_fr [km/h],Speed_rl [km/h],Speed_rr [km/h],Water_temp [癈],Steer_angle [deg],Fuel_tank [#],GPS_Speed [km/h],GPS_Nsat [#],GPS_LatAcc [g],GPS_LonAcc [g],GPS_Slope [deg],GPS_Heading [deg],GPS_Gyro [deg/s],GPS_Altitude [m],GPS_PosAccuracy [#],GPS_SpdAccuracy [#],GPS_Latitude [癩,GPS_Longitude [癩,GPS_Elevation [cm]
,,56.84,1739.13,41.062,14.239,1.179,-1.666,0.006,0.814,-1.053,0.427,-1.393,-12.331,4645.497,1.23,9.848,9.97,-3.603,0,0.269,1.5,3,3,15.07,115.505,117.27,115.725,116.422,83,3,64888.891,116.26,11,-0.843,-0.022,-0.124,132.6,-14.614,7.57,1.19,0.143,31.3398402,121.21728,7.58
,,56.86,1739.78,41.062,14.24,1.179,-1.666,0.007,0.807,-1.033,0.449,-1.222,-12.206,4645.723,1.232,9.865,9.992,-3.603,0,0.231,1.5,3,3,15.093,115.5,117.26,115.654,116.4,83,3,64914.48,116.22,11,-0.841,-0.02,-0.114,132.314,-14.573,7.569,1.19,0.141,31.33983637,121.217285,7.58
,,56.88,1740.42,41.062,14.24,1.179,-1.666,0.007,0.796,-1.013,0.407,-0.63,-11.983,4645.344,1.232,9.879,10.005,-3.602,0,0.226,1.5,3,3,15.113,115.487,117.233,115.64,116.382,83,3,64914.48,116.21,11,-0.838,-0.018,-0.105,132.027,-14.527,7.57,1.189,0.14,31.33983254,121.21729,7.58
,,56.9,1741.07,41.062,14.24,1.179,-1.667,0.005,0.786,-0.996,0.411,-0.032,-11.747,4644.36,1.23,9.89,10.01,-3.601,0,0.253,1.5,3,3,15.131,115.465,117.188,115.683,116.368,83,3,64888.891,116.23,11,-0.835,-0.016,-0.098,131.741,-14.477,7.572,1.187,0.14,31.33982872,121.217295,7.58
,,56.92,1741.72,41.062,14.24,1.179,-1.668,0,0.778,-0.982,0.498,0.307,-11.598,4643.376,1.228,9.901,10.015,-3.6,0,0.28,1.5,3,3,15.148,115.444,117.143,115.726,116.354,83,3,64863.305,116.25,11,-0.832,-0.014,-0.091,131.454,-14.426,7.575,1.185,0.14,31.33982489,121.2173001,7.58
,,56.94,1742.4,41.062,14.241,1.179,-1.668,-0.006,0.774,-0.966,0.588,0.499,-11.531,4642.343,1.226,9.913,10.02,-3.599,0,0.309,1.5,3,3,15.166,115.421,117.096,115.771,116.34,83,3,64836.434,116.271,11,-0.829,-0.012,-0.084,131.153,-14.373,7.577,1.183,0.14,31.33982088,121.2173055,7.59
,,56.96,1743.04,41.062,14.241,1.178,-1.667,-0.013,0.774,-0.953,0.568,0.513,-11.571,4641.36,1.224,9.924,10.025,-3.598,0,0.336,1.5,3,3,15.183,115.4,117.051,115.814,116.326,83,3,64810.848,116.291,11,-0.827,-0.01,-0.077,130.867,-14.323,7.58,1.181,0.14,31.33981706,121.2173106,7.59
,,56.98,1743.69,41.062,14.241,1.179,-1.667,-0.02,0.777,-0.951,0.402,0.492,-11.709,4640.771,1.224,9.927,10.023,-3.597,0,0.351,1.5,3,3,15.176,115.382,117.039,115.82,116.318,83,3,64799.332,116.289,11,-0.825,-0.009,-0.071,130.575,-14.285,7.583,1.18,0.14,31.3398133,121.2173158,7.59
,,57,1744.33,41.062,14.241,1.18,-1.668,-0.023,0.782,-0.959,0.142,0.417,-11.923,4640.504,1.224,9.923,10.014,-3.597,0,0.356,1.5,3,3,15.151,115.368,117.055,115.795,116.316,83,3,64799.332,116.269,11,-0.823,-0.009,-0.065,130.28,-14.258,7.587,1.18,0.14,31.33980954,121.217321,7.6
,,57.02,1744.98,41.062,14.242,1.18,-1.668,-0.024,0.786,-0.972,-0.16,0.142,-12.183,4640.238,1.224,9.919,10.006,-3.597,0,0.362,1.5,3,3,15.125,115.353,117.07,115.771,116.314,83,3,64799.332,116.249,11,-0.822,-0.009,-0.06,129.984,-14.23,7.592,1.18,0.14,31.33980577,121.2173262,7.6
,,57.04,1745.62,41.062,14.242,1.18,-1.668,-0.024,0.793,-0.989,-0.502,-0.2,-12.443,4639.971,1.224,9.915,9.997,-3.597,0,0.367,1.5,3,3,15.099,115.339,117.085,115.746,116.312,83,3,64799.332,116.229,11,-0.821,-0.008,-0.054,129.688,-14.203,7.596,1.18,0.14,31.33980202,121.2173315,7.61
,,57.06,1746.27,41.062,14.242,1.18,-1.668,-0.019,0.803,-1.011,-0.834,-0.396,-12.662,4639.705,1.225,9.911,9.989,-3.596,0,0.373,1.5,3,3,15.074,115.325,117.1,115.721,116.311,83,3,64799.332,116.209,11,-0.82,-0.008,-0.048,129.393,-14.175,7.6,1.18,0.14,31.33979827,121.2173368,7.61
,,57.08,1746.92,41.062,14.242,1.18,-1.668,-0.01,0.817,-1.038,-1.092,-0.656,-12.836,4639.348,1.224,9.909,9.984,-3.596,0,0.352,1.5,3,3,15.05,115.317,117.103,115.695,116.322,83,3,64813.406,116.196,11,-0.82,-0.008,-0.042,129.101,-14.18,7.604,1.18,0.139,31.33979452,121.2173421,7.61
,,57.1,1747.56,41.062,14.243,1.181,-1.667,-0.002,0.83,-1.057,-1.172,-0.946,-12.924,4638.918,1.223,9.909,9.982,-3.596,0,0.31,1.5,3,3,15.028,115.316,117.095,115.669,116.344,83,3,64838.992,116.19,11,-0.821,-0.009,-0.035,128.812,-14.212,7.609,1.18,0.137,31.33979092,121.2173474,7.62
,,57.12,1748.21,41.062,14.243,1.182,-1.667,0.003,0.838,-1.066,-1.061,-1.099,-12.929,4638.487,1.222,9.908,9.98,-3.596,0,0.268,1.5,3,3,15.005,115.315,117.088,115.642,116.366,83,3,64864.582,116.183,11,-0.823,-0.009,-0.028,128.523,-14.245,7.614,1.18,0.135,31.33978736,121.2173526,7.62
,,57.14,1748.85,41.062,14.243,1.182,-1.668,0.008,0.843,-1.066,-0.834,-1.178,-12.894,4638.057,1.221,9.907,9.979,-3.596,0,0.226,1.5,3,3,14.983,115.314,117.08,115.615,116.389,83,3,64890.172,116.176,11,-0.824,-0.01,-0.021,128.235,-14.277,7.619,1.18,0.133,31.33978379,121.2173578,7.63
,,57.16,1749.5,41.062,14.244,1.182,-1.668,0.011,0.845,-1.056,-0.556,-1.177,-12.826,4637.627,1.22,9.907,9.977,-3.596,0,0.184,1.5,3,3,14.961,115.312,117.072,115.589,116.411,83,3,64915.758,116.17,11,-0.825,-0.01,-0.014,127.946,-14.309,7.624,1.18,0.131,31.33978024,121.2173632,7.63
,,57.18,1750.14,41.062,14.244,1.182,-1.668,0.013,0.845,-1.039,-0.299,-1.003,-12.729,4637.535,1.22,9.904,9.974,-3.596,0,0.188,1.5,3,3,14.949,115.294,117.05,115.569,116.399,83,3,64909.68,116.163,11,-0.827,-0.01,-0.007,127.656,-14.343,7.629,1.179,0.129,31.33977669,121.2173685,7.64
,,57.2,1750.79,41.062,14.244,1.181,-1.669,0.012,0.843,-1.019,-0.107,-0.687,-12.611,4637.719,1.221,9.9,9.971,-3.596,0,0.23,1.5,3,3,14.947,115.261,117.016,115.555,116.358,83,3,64877.695,116.156,11,-0.829,-0.011,-0.001,127.365,-14.38,7.634,1.177,0.127,31.33977314,121.2173739,7.64
,,57.22,1751.43,41.062,14.245,1.18,-1.669,0.009,0.839,-0.997,-0.015,-0.381,-12.495,4637.903,1.222,9.897,9.967,-3.595,0,0.272,1.5,3,3,14.944,115.228,116.982,115.541,116.317,83,3,64845.711,116.15,11,-0.831,-0.011,0.006,127.074,-14.417,7.639,1.175,0.125,31.33976963,121.2173793,7.65
,,57.24,1752.11,41.062,14.245,1.181,-1.668,0.003,0.835,-0.978,-0.033,-0.085,-12.416,4638.097,1.223,9.892,9.963,-3.595,0,0.317,1.5,3,3,14.941,115.194,116.946,115.526,116.274,83,3,64812.125,116.143,11,-0.833,-0.012,0.013,126.768,-14.455,7.644,1.173,0.123,31.33976599,121.217385,7.65
,,57.26,1752.75,41.062,14.245,1.182,-1.668,-0.006,0.831,-0.969,-0.119,0.267,-12.454,4638.282,1.224,9.888,9.96,-3.595,0,0.359,1.5,3,3,14.938,115.161,116.912,115.512,116.234,83,3,64780.141,116.136,11,-0.835,-0.012,0.02,126.477,-14.492,7.649,1.171,0.121,31.33976251,121.2173905,7.66
,,57.28,1753.4,41.062,14.246,1.183,-1.668,-0.012,0.829,-0.968,-0.138,0.358,-12.619,4637.925,1.224,9.885,9.954,-3.595,0,0.377,1.5,3,3,14.937,115.145,116.902,115.526,116.227,83,3,64782.699,116.129,11,-0.837,-0.012,0.026,126.187,-14.517,7.653,1.169,0.119,31.33975905,121.217396,7.66
,,57.3,1754.04,41.062,14.246,1.183,-1.667,-0.015,0.832,-0.969,-0.089,0.124,-12.872,4637.208,1.224,9.882,9.946,-3.596,0,0.378,1.5,3,3,14.938,115.14,116.907,115.557,116.242,83,3,64808.289,116.123,11,-0.838,-0.011,0.03,125.898,-14.536,7.658,1.167,0.117,31.3397556,121.2174016,7.67
,,57.32,1754.69,41.062,14.246,1.184,-1.667,-0.015,0.836,-0.968,-0.078,-0.158,-13.145,4636.491,1.225,9.879,9.938,-3.596,0,0.38,1.5,3,3,14.938,115.135,116.913,115.588,116.257,83,3,64833.879,116.116,11,-0.839,-0.011,0.035,125.61,-14.554,7.662,1.165,0.115,31.33975216,121.2174072,7.67
,,57.34,1755.33,41.062,14.247,1.183,-1.668,-0.011,0.841,-0.967,-0.152,-0.342,-13.368,4635.773,1.225,9.875,9.93,-3.597,0,0.382,1.5,3,3,14.938,115.13,116.919,115.619,116.272,83,3,64859.465,116.109,11,-0.84,-0.011,0.04,125.321,-14.572,7.666,1.163,0.113,31.33974878,121.2174127,7.68
,,57.36,1755.98,41.062,14.247,1.182,-1.668,-0.004,0.844,-0.968,-0.31,-0.374,-13.497,4635.056,1.225,9.872,9.922,-3.597,0,0.384,1.5,3,3,14.938,115.125,116.925,115.65,116.288,83,3,64885.055,116.103,11,-0.841,-0.01,0.044,125.032,-14.591,7.67,1.161,0.111,31.33974552,121.2174182,7.68
,,57.38,1756.62,41.062,14.248,1.182,-1.668,0.004,0.847,-0.976,-0.475,-0.219,-13.523,4634.24,1.225,9.88,9.925,-3.598,0,0.396,1.5,3,3,14.981,115.103,116.928,115.639,116.276,83,3,64895.289,116.094,11,-0.841,-0.01,0.047,124.746,-14.604,7.672,1.16,0.11,31.33974225,121.2174237,7.68
,,57.4,1757.27,41.062,14.248,1.182,-1.668,0.01,0.853,-0.986,-0.563,-0.058,-13.47,4633.359,1.225,9.896,9.937,-3.598,0,0.415,1.5,3,3,15.05,115.071,116.93,115.6,116.247,83,3,64895.289,116.084,11,-0.842,-0.009,0.048,124.462,-14.613,7.674,1.16,0.11,31.339739,121.2174292,7.69
,,57.42,1757.91,41.062,14.248,1.183,-1.668,0.01,0.859,-0.991,-0.576,-0.065,-13.382,4632.478,1.224,9.911,9.948,-3.599,0,0.434,1.5,3,3,15.12,115.038,116.932,115.562,116.218,83,3,64895.289,116.074,11,-0.842,-0.008,0.049,124.178,-14.622,7.676,1.16,0.11,31.33973576,121.2174348,7.69
,,57.44,1758.56,41.062,14.249,1.183,-1.667,0.008,0.863,-0.992,-0.535,-0.115,-13.298,4631.597,1.224,9.926,9.96,-3.599,0,0.453,1.5,3,3,15.19,115.005,116.934,115.523,116.189,83,3,64895.289,116.064,11,-0.843,-0.007,0.05,123.894,-14.631,7.678,1.16,0.11,31.33973253,121.2174404,7.69
,,57.46,1759.2,41.062,14.249,1.183,-1.667,0.007,0.863,-0.988,-0.408,-0.138,-13.215,4630.716,1.224,9.942,9.971,-3.6,0,0.472,1.5,3,3,15.26,114.973,116.936,115.484,116.159,83,3,64895.289,116.054,11,-0.843,-0.007,0.051,123.609,-14.64,7.68,1.16,0.11,31.3397293,121.2174461,7.69
,,57.48,1759.85,41.062,14.249,1.184,-1.667,0.007,0.861,-0.983,-0.265,-0.149,-13.134,4630.72,1.228,10.003,10.028,-3.599,0,0.467,1.517,3,3,15.629,114.963,116.917,115.471,116.138,83,3,64899.129,116.044,11,-0.844,-0.006,0.048,123.325,-14.649,7.68,1.16,0.111,31.33972614,121.2174517,7.69
,,57.5,1760.49,41.062,14.25,1.184,-1.667,0.009,0.858,-0.978,-0.15,-0.094,-13.032,4631.314,1.233,10.096,10.114,-3.596,0,0.446,1.546,3,3,16.197,114.97,116.884,115.476,116.122,83,3,64905.523,116.034,11,-0.844,-0.005,0.043,123.041,-14.659,7.679,1.16,0.113,31.33972298,121.2174574,7.69
,,57.52,1761.17,41.062,14.25,1.184,-1.667,0.011,0.856,-0.971,-0.055,-0.003,-12.888,4631.938,1.239,10.193,10.204,-3.594,0,0.424,1.577,3,3,16.793,114.976,116.849,115.481,116.105,83,3,64912.242,116.023,11,-0.845,-0.004,0.037,122.743,-14.668,7.677,1.16,0.115,31.33971967,121.2174634,7.69
,,57.54,1761.81,41.062,14.25,1.183,-1.667,0.011,0.853,-0.963,-0.017,0.033,-12.737,4632.532,1.245,10.285,10.291,-3.591,0,0.404,1.605,3,3,17.361,114.982,116.816,115.485,116.09,83,3,64918.637,116.014,11,-0.846,-0.003,0.031,122.458,-14.677,7.676,1.16,0.117,31.33971654,121.2174692,7.69
,,57.56,1762.46,41.062,14.251,1.183,-1.667,0.008,0.848,-0.957,-0.028,0.107,-12.595,4633.126,1.251,10.377,10.377,-3.589,0,0.383,1.634,3,3,17.929,114.989,116.783,115.489,116.074,83,3,64925.035,116.004,11,-0.846,-0.002,0.025,122.174,-14.687,7.675,1.16,0.119,31.33971341,121.2174751,7.68
,,57.58,1763.1,41.062,14.251,1.182,-1.667,0.004,0.844,-0.959,-0.038,0.25,-12.477,4633.241,1.264,10.51,10.5,-3.583,0,0.37,1.66,3,3,18.479,114.985,116.769,115.506,116.067,83,3,64923.117,116.013,11,-0.847,-0.001,0.019,121.893,-14.702,7.672,1.159,0.121,31.33971028,121.2174809,7.68
,,57.6,1763.75,41.062,14.251,1.181,-1.667,0,0.839,-0.966,-0.006,0.249,-12.393,4633.098,1.28,10.665,10.643,-3.576,0,0.361,1.683,3,3,19.02,114.975,116.765,115.53,116.066,83,3,64916.719,116.033,11,-0.847,0,0.012,121.613,-14.72,7.668,1.157,0.123,31.33970732,121.2174866,7.68
,,57.62,1764.39,41.062,14.252,1.181,-1.667,-0.007,0.836,-0.977,0.069,0.019,-12.348,4632.954,1.297,10.82,10.787,-3.569,0,0.352,1.706,3,3,19.56,114.966,116.76,115.553,116.065,83,3,64910.32,116.053,11,-0.848,0.002,0.005,121.334,-14.738,7.665,1.155,0.125,31.33970437,121.2174924,7.68
,,57.64,1765.04,41.062,14.252,1.183,-1.667,-0.014,0.834,-0.994,0.202,-0.331,-12.322,4632.811,1.314,10.975,10.93,-3.561,0,0.342,1.73,3,3,20.1,114.956,116.756,115.577,116.063,83,3,64903.926,116.073,11,-0.848,0.003,-0.002,121.054,-14.757,7.661,1.153,0.127,31.33970142,121.2174981,7.67
,,57.66,1765.68,41.062,14.252,1.185,-1.667,-0.019,0.831,-1.014,0.335,-0.684,-12.288,4632.667,1.33,11.13,11.073,-3.554,0,0.333,1.753,3,3,20.641,114.947,116.751,115.6,116.062,83,3,64897.527,116.093,11,-0.849,0.005,-0.009,120.775,-14.775,7.658,1.151,0.129,31.3396985,121.2175039,7.67
,,57.68,1766.33,41.062,14.253,1.187,-1.667,-0.019,0.827,-1.025,0.391,-0.908,-12.226,4632.831,1.347,11.242,11.175,-3.546,0,0.337,1.773,3,3,21.017,114.964,116.742,115.611,116.064,83,3,64878.656,116.106,11,-0.848,0.006,-0.016,120.495,-14.761,7.654,1.15,0.131,31.33969558,121.2175097,7.66
,,57.7,1766.97,41.062,14.253,1.189,-1.668,-0.018,0.822,-1.032,0.415,-0.984,-12.119,4633.158,1.364,11.332,11.255,-3.537,0,0.348,1.791,3,3,21.303,114.995,116.731,115.614,116.068,83,3,64853.07,116.117,11,-0.846,0.007,-0.023,120.215,-14.729,7.651,1.15,0.133,31.33969267,121.2175156,7.66
,,57.72,1767.62,41.062,14.253,1.191,-1.668,-0.016,0.816,-1.037,0.455,-0.994,-11.961,4633.486,1.381,11.421,11.335,-3.528,0,0.359,1.808,3,3,21.59,115.025,116.72,115.617,116.071,83,3,64827.48,116.127,11,-0.844,0.009,-0.029,119.936,-14.696,7.647,1.15,0.135,31.33968981,121.2175215,7.66
,,57.74,1768.26,41.062,14.254,1.195,-1.667,-0.017,0.81,-1.036,0.518,-0.964,-11.759,4633.814,1.398,11.511,11.414,-3.519,0,0.37,1.826,3,3,21.877,115.056,116.708,115.62,116.075,83,3,64801.891,116.136,11,-0.842,0.01,-0.036,119.656,-14.664,7.643,1.15,0.137,31.33968697,121.2175274,7.65
,,57.76,1768.91,41.062,14.254,1.199,-1.667,-0.021,0.803,-1.032,0.603,-0.878,-11.542,4634.142,1.415,11.601,11.494,-3.51,0,0.381,1.843,3,3,22.164,115.087,116.697,115.623,116.078,83,3,64776.305,116.146,11,-0.84,0.012,-0.043,119.377,-14.632,7.639,1.15,0.139,31.33968413,121.2175333,7.65
,,57.78,1769.55,41.062,14.254,1.203,-1.667,-0.027,0.795,-1.026,0.69,-0.808,-11.346,4635.149,1.422,11.631,11.518,-3.503,0,0.38,1.85,3,3,22.281,115.101,116.692,115.652,116.082,83,3,64759.031,116.157,11,-0.836,0.013,-0.051,119.097,-14.55,7.636,1.15,0.14,31.33968132,121.2175393,7.65
,,57.8,1770.2,41.062,14.255,1.208,-1.667,-0.035,0.786,-1.018,0.747,-0.796,-11.204,4636.522,1.423,11.628,11.511,-3.497,0,0.373,1.85,3,3,22.305,115.106,116.691,115.696,116.086,83,3,64746.238,116.167,11,-0.83,0.014,-0.059,118.817,-14.44,7.634,1.15,0.14,31.33967852,121.2175454,7.64
,,57.82,1770.88,41.062,14.255,1.213,-1.667,-0.043,0.775,-1.009,0.738,-0.729,-11.12,4637.964,1.424,11.626,11.504,-3.492,0,0.365,1.85,3,3,22.331,115.111,116.689,115.741,116.089,83,3,64732.805,116.177,11,-0.824,0.016,-0.067,118.524,-14.324,7.631,1.15,0.14,31.33967558,121.2175517,7.64
